date,value
2023-04-01,-5.13
2023-05-01,-5.98
2023-06-01,-5.25
2023-07-01,-2.69
2023-08-01,0.11
2023-09-01,-1.32
2023-10-01,0.08
2023-11-01,1.57
2023-12-01,0.87
2024-01-01,3.18
2024-02-01,1.79
2024-03-01,9.46
2024-04-01,4.26
2024-05-01,7.83
2024-06-01,9.1
2024-07-01,4.77
2024-08-01,4.35
2024-09-01,6.99
2024-10-01,5.95
2024-11-01,7.4
2024-12-01,7.79
2025-01-01,9.43
2025-02-01,8.94
2025-03-01,6.37
2025-04-01,5.0
2025-05-01,6.61
2025-06-01,6.71
2025-06-04,2.21
2025-06-05,2.33
2025-06-06,3.89
2025-06-09,2.77
2025-06-10,2.59
2025-06-11,0.34
2025-06-12,-1.33
2025-06-13,-0.96
2025-06-16,0.95
2025-06-17,-0.22
2025-06-18,-0.48
2025-06-20,-0.66
2025-06-23,-1.89
2025-06-24,-2.02
2025-06-25,-1.98
2025-06-26,-1.39
2025-06-27,-1.17
2025-06-30,-0.99
2025-07-01,-1.4
2025-07-02,-1.4
2025-07-03,-0.99
2025-07-07,1.07
2025-07-08,1.34
2025-07-09,-0.7
2025-07-10,-0.82
2025-07-11,0.73
2025-07-14,1.34
2025-07-15,2.79
2025-07-16,2.27
2025-07-17,1.19
2025-07-18,2.49
2025-07-21,1.77
2025-07-22,0.84
2025-07-23,1.58
2025-07-24,2.06
2025-07-25,1.66
2025-07-28,2.45
2025-07-29,0.28
2025-07-30,1.17
2025-07-31,1.65
2025-08-01,-0.7
2025-08-04,-1.4
2025-08-05,-2.41
2025-08-06,-1.71
2025-08-07,-0.85
2025-08-08,-0.23
2025-08-11,-1.63
2025-08-12,-1.18
2025-08-13,-2.18
2025-08-14,-1.8
2025-08-15,-1.12
2025-08-18,-0.88
2025-08-19,-0.73
2025-08-20,-0.56
2025-08-21,-0.85
2025-08-22,-0.84
2025-08-25,-0.18
2025-08-26,-0.5
2025-08-27,1.35
2025-08-28,0.44
2025-08-29,0.97
2025-09-01,5.71
2025-09-02,3.01
2025-09-03,2.14
2025-09-04,2.02
2025-09-05,-0.12
2025-09-08,-1.54
2025-09-09,-1.52
2025-09-10,-1.92
2025-09-11,-3.1
2025-09-12,-2.17
2025-09-15,-2.63
2025-09-16,-3.74
2025-09-17,-3.8
2025-09-18,-1.87
2025-09-19,-1.38
2025-09-22,-1.25
2025-09-23,-2.1
2025-09-24,-1.94
2025-09-25,-2.51
2025-09-26,-2.46
2025-09-29,-2.5
2025-09-30,-2.79
2025-10-01,-3.57
2025-10-02,-3.05
2025-10-03,-2.45
2025-10-06,-0.14
2025-10-07,0.5
2025-10-08,-0.18
2025-10-09,0.1
2025-10-10,-1.65
2025-10-13,-1.32
2025-10-14,-1.58
2025-10-15,-0.75
2025-10-16,-2.02
2025-10-17,-2.88
2025-10-20,-3.31
2025-10-21,-4.41
2025-10-22,-3.78
2025-10-23,-3.11
2025-10-24,-2.6
2025-10-27,-2.99
2025-10-28,-2.69
2025-10-29,-2.22
2025-10-30,-1.62
2025-10-31,-0.99
2025-11-01,3.47
2025-11-03,-1.27
2025-11-04,-2.31
2025-11-05,-0.42
2025-11-06,-1.06
2025-11-07,-0.55
2025-11-10,1.99
2025-11-11,0.97
2025-11-12,0.8
2025-11-13,0.67
2025-11-14,2.34
2025-11-17,1.53
2025-11-18,1.77
2025-11-19,2.64
2025-11-20,2.36
2025-11-21,1.5
2025-11-24,0.99
2025-11-25,1.17
2025-11-26,1.19
2025-11-28,1.02
2025-12-01,1.57
2025-12-02,1.42
2025-12-03,1.44
2025-12-04,2.26
2025-12-05,1.54
2025-12-08,2.46
2025-12-09,1.95
2025-12-10,1.55
2025-12-11,2.0
2025-12-12,3.13
2025-12-15,2.73
2025-12-16,1.66
2025-12-17,2.03
2025-12-18,1.78
2025-12-19,1.76
2025-12-22,2.51
2025-12-23,2.38
2025-12-24,2.26
2025-12-26,2.44
2025-12-29,2.44
2025-12-30,2.26
2025-12-31,2.01
2026-01-01,4.04
2026-01-02,2.07
2026-01-05,2.03
2026-01-06,1.65
2026-01-07,0.59
2026-01-08,1.09
2026-01-09,0.72
2026-01-12,1.11
2026-01-13,0.82
2026-01-14,-0.55
2026-01-15,-0.51
2026-01-16,0.62
2026-01-20,1.71
2026-01-21,1.45
2026-01-22,0.86
2026-01-23,0.23
2026-01-26,-0.11
2026-01-27,0.92
2026-01-28,0.71
2026-01-29,1.01
2026-01-30,1.34
2026-02-01,1.78
2026-02-02,0.87
2026-02-03,0.37
2026-02-04,0.73
2026-02-05,-0.69
2026-02-06,0.2
2026-02-09,-0.22
2026-02-10,-0.88
2026-02-11,-0.7
2026-02-12,-1.91
2026-02-13,-1.81
2026-02-17,-2.05
2026-02-18,-2.19
2026-02-19,-3.35
2026-02-20,-2.55
2026-02-23,-2.72
2026-02-24,-2.65
2026-02-25,-2.09
2026-02-26,-3.21
2026-02-27,-4.07
2026-03-01,2.32
2026-03-02,-3.2
2026-03-03,-3.87
2026-03-04,-3.46
2026-03-05,-3.13
2026-03-06,-3.37
2026-03-09,-2.45
2026-03-10,-1.8
2026-03-11,-0.88
2026-03-12,-0.08
2026-03-13,-0.29
2026-03-16,0.61
2026-03-17,1.24
2026-03-18,1.49
2026-03-19,0.73
2026-03-20,1.73
2026-03-23,1.45
2026-03-24,2.05
2026-03-25,1.68
2026-03-26,1.75
2026-03-27,2.49
2026-03-30,2.08
2026-03-31,2.36
2026-04-01,2.61
2026-04-02,1.6
2026-04-06,1.94
2026-04-07,2.1
2026-04-08,2.61
2026-04-09,2.09
2026-04-10,0.87
2026-04-13,1.4
2026-04-14,0.87
2026-04-15,1.71
2026-04-16,2.01
2026-04-17,1.45
2026-04-20,1.66
2026-04-21,0.98
2026-04-22,0.93
2026-04-23,0.89
2026-04-24,1.48
2026-04-27,1.82
2026-04-28,1.28
2026-04-29,2.92
2026-04-30,2.26
2026-05-01,1.62
2026-05-04,2.41
2026-05-05,1.68
2026-05-06,1.2
2026-05-07,1.05
2026-05-08,0.54
2026-05-11,1.1
2026-05-12,1.54
2026-05-13,2.03
2026-05-14,1.44
2026-05-15,1.93
2026-05-18,2.65
2026-05-19,3.1
2026-05-20,2.44
2026-05-21,2.16
2026-05-22,1.59
2026-05-26,1.48
2026-05-27,0.66
2026-05-28,0.52
2026-05-29,0.15
2026-06-01,-0.5
2026-06-02,-0.25
2026-06-03,-0.56
2026-06-04,-0.19
2026-06-05,0.27
2026-06-08,0.8
2026-06-09,0.47
2026-06-10,0.16
2026-06-11,-1.0
