date,value
2025-06-23,1.99
2025-06-24,2.57
2025-06-25,2.91
2025-06-26,2.86
2025-06-27,3.13
2025-06-30,2.71
2025-07-01,2.68
2025-07-02,2.71
2025-07-03,2.83
2025-07-07,2.42
2025-07-08,2.77
2025-07-09,3.08
2025-07-10,3.14
2025-07-11,2.97
2025-07-14,2.64
2025-07-15,2.68
2025-07-16,2.93
2025-07-17,3.17
2025-07-18,3.17
2025-07-21,2.86
2025-07-22,3.03
2025-07-23,3.19
2025-07-24,3.17
2025-07-25,3.39
2025-07-28,3.13
2025-07-29,2.79
2025-07-30,2.87
2025-07-31,2.42
2025-08-01,0.86
2025-08-04,2.09
2025-08-05,2.18
2025-08-06,2.7
2025-08-07,2.78
2025-08-08,3.55
2025-08-11,3.0
2025-08-12,3.61
2025-08-13,3.84
2025-08-14,3.66
2025-08-15,3.55
2025-08-18,3.46
2025-08-19,3.33
2025-08-20,3.41
2025-08-21,2.81
2025-08-22,3.54
2025-08-25,3.23
2025-08-26,3.28
2025-08-27,3.09
2025-08-28,3.29
2025-08-29,2.99
2025-09-02,2.21
2025-09-03,2.58
2025-09-04,3.09
2025-09-05,3.24
2025-09-08,3.18
2025-09-09,3.23
2025-09-10,3.09
2025-09-11,3.32
2025-09-12,3.3
2025-09-15,2.84
2025-09-16,2.55
2025-09-17,2.72
2025-09-18,2.82
2025-09-19,3.03
2025-09-22,2.85
2025-09-23,2.8
2025-09-24,2.96
2025-09-25,2.72
2025-09-26,3.12
2025-09-29,2.64
2025-09-30,2.49
2025-10-01,2.47
2025-10-02,2.26
2025-10-03,2.43
2025-10-06,2.75
2025-10-07,2.47
2025-10-08,2.96
2025-10-09,2.95
2025-10-10,1.15
2025-10-13,1.9
2025-10-14,1.22
2025-10-15,1.3
2025-10-16,-0.44
2025-10-17,1.31
2025-10-20,2.08
2025-10-21,2.12
2025-10-22,1.71
2025-10-23,2.35
2025-10-24,2.83
2025-10-27,3.2
2025-10-28,3.13
2025-10-29,2.91
2025-10-30,3.07
2025-10-31,3.05
2025-11-03,3.21
2025-11-04,2.29
2025-11-05,2.59
2025-11-06,1.85
2025-11-07,2.11
2025-11-10,2.64
2025-11-11,2.91
2025-11-12,2.83
2025-11-13,1.85
2025-11-14,1.75
2025-11-17,0.8
2025-11-18,-0.15
2025-11-19,0.33
2025-11-20,-0.66
2025-11-21,0.53
2025-11-24,1.33
2025-11-25,2.17
2025-11-26,2.83
2025-11-28,3.29
2025-12-01,2.98
2025-12-02,3.25
2025-12-03,3.63
2025-12-04,3.71
2025-12-05,3.86
2025-12-08,3.25
2025-12-09,3.15
2025-12-10,3.58
2025-12-11,4.2
2025-12-12,3.51
2025-12-15,3.18
2025-12-16,3.19
2025-12-17,2.46
2025-12-18,2.72
2025-12-19,3.34
2025-12-22,3.71
2025-12-23,3.84
2025-12-24,4.3
2025-12-26,4.17
2025-12-29,3.62
2025-12-30,3.44
2025-12-31,3.23
2026-01-02,3.51
2026-01-05,3.42
2026-01-06,3.4
2026-01-07,3.21
2026-01-08,2.94
2026-01-09,3.39
2026-01-12,3.11
2026-01-13,2.87
2026-01-14,2.62
2026-01-15,3.06
2026-01-16,3.13
2026-01-20,1.19
2026-01-21,2.46
2026-01-22,3.11
2026-01-23,3.06
2026-01-26,2.92
2026-01-27,2.87
2026-01-28,2.95
2026-01-29,2.79
2026-01-30,2.63
2026-02-02,3.03
2026-02-03,2.35
2026-02-04,1.98
2026-02-05,0.68
2026-02-06,0.0
2026-02-09,2.73
2026-02-10,2.64
2026-02-11,2.72
2026-02-12,1.35
2026-02-13,1.57
2026-02-17,1.31
2026-02-18,1.77
2026-02-19,1.65
2026-02-20,2.0
2026-02-23,1.13
2026-02-24,1.79
2026-02-25,2.43
2026-02-26,2.18
2026-02-27,1.7
2026-03-02,1.0
2026-03-03,-0.03
2026-03-04,1.14
2026-03-05,0.11
2026-03-06,-1.93
2026-03-09,-0.16
2026-03-10,0.58
2026-03-11,0.74
2026-03-12,-0.34
2026-03-13,0.09
2026-03-16,1.41
2026-03-17,1.96
2026-03-18,1.47
2026-03-19,1.48
2026-03-20,0.65
2026-03-23,-0.05
2026-03-24,-0.39
2026-03-25,0.3
2026-03-26,-0.28
2026-03-27,-1.78
2026-03-30,-1.48
2026-03-31,0.3
2026-04-01,0.32
2026-04-02,0.85
2026-04-06,0.6
2026-04-07,-0.21
2026-04-08,1.64
2026-04-09,2.32
2026-04-10,2.63
2026-04-13,2.22
2026-04-14,2.46
2026-04-15,2.61
2026-04-16,2.83
2026-04-17,3.03
2026-04-20,2.37
2026-04-21,2.01
2026-04-22,2.32
2026-04-23,2.17
2026-04-24,2.59
2026-04-27,2.75
2026-04-28,2.66
2026-04-29,2.38
2026-04-30,3.19
2026-05-01,3.38
2026-05-04,2.76
2026-05-05,3.44
2026-05-06,3.18
2026-05-07,3.27
2026-05-08,3.31
2026-05-11,2.86
2026-05-12,3.05
2026-05-13,3.31
2026-05-14,3.59
2026-05-15,2.93
2026-05-18,3.1
2026-05-19,3.06
2026-05-20,3.32
2026-05-21,3.24
2026-05-22,3.33
2026-05-26,2.88
2026-05-27,3.16
2026-05-28,3.37
2026-05-29,3.34
2026-06-01,3.38
2026-06-02,3.72
2026-06-03,3.7
2026-06-04,3.83
2026-06-05,0.31
2026-06-08,1.87
